"Name","Opponent","role","winrate"
"Maokai","Teemo","Top","53.98"
"Maokai","DrMundo","Top","50.65"
"Maokai","Vladimir","Top","57.07"
"Maokai","Tryndamere","Top","46.49"
"Maokai","Gnar","Top","54.66"
"Maokai","Quinn","Top","51.97"
"Maokai","TahmKench","Top","55.32"
"Maokai","Chogath","Top","50.28"
"Maokai","Hecarim","Top","54.43"
"Maokai","Fiora","Top","51.61"
"Maokai","JarvanIV","Top","47.15"
"Maokai","Zac","Top","51.97"
"Maokai","Ryze","Top","53.43"
"Maokai","MonkeyKing","Top","51.31"
"Maokai","Garen","Top","46.26"
"Maokai","Kayle","Top","44.32"
"Maokai","Pantheon","Top","50.8"
"Maokai","Renekton","Top","48.11"
"Maokai","Shen","Top","49.49"
"Maokai","Rammus","Top","49.86"
"Maokai","Nasus","Top","50"
"Maokai","Rengar","Top","55.85"
"Maokai","Volibear","Top","51.24"
"Maokai","Gangplank","Top","46.45"
"Maokai","Riven","Top","52.83"
"Maokai","Lissandra","Top","55.52"
"Maokai","Poppy","Top","51.26"
"Maokai","Lulu","Top","50.23"
"Maokai","Darius","Top","49.86"
"Maokai","Jax","Top","48.84"
"Maokai","Malphite","Top","50.65"
"Maokai","Trundle","Top","46.35"
"Maokai","Irelia","Top","50.69"
"Maokai","Fizz","Top","51.94"
"Maokai","Nautilus","Top","50.77"
"Maokai","Yasuo","Top","50.7"
"Maokai","Graves","Top","49.55"
"Maokai","Ekko","Top","43.71"
"MonkeyKing","Nunu","Jungle","46.42"
"MonkeyKing","Aatrox","Jungle","51.85"
"MonkeyKing","Rumble","Jungle","20.58"
"MonkeyKing","Skarner","Jungle","57.33"
"MonkeyKing","FiddleSticks","Jungle","47.14"
"MonkeyKing","Olaf","Jungle","56.25"
"MonkeyKing","RekSai","Jungle","43.95"
"MonkeyKing","Warwick","Jungle","41.74"
"MonkeyKing","Evelynn","Jungle","46.62"
"MonkeyKing","Sion","Jungle","52.63"
"MonkeyKing","DrMundo","Jungle","60"
"MonkeyKing","AurelionSol","Jungle","50"
"MonkeyKing","Sejuani","Jungle","50.86"
"MonkeyKing","Tryndamere","Jungle","34.78"
"MonkeyKing","Quinn","Jungle","62.96"
"MonkeyKing","Chogath","Jungle","40.9"
"MonkeyKing","Hecarim","Jungle","52.14"
"MonkeyKing","JarvanIV","Jungle","47.24"
"MonkeyKing","Zac","Jungle","49.43"
"MonkeyKing","Nocturne","Jungle","46.74"
"MonkeyKing","XinZhao","Jungle","46.93"
"MonkeyKing","Kayle","Jungle","52.17"
"MonkeyKing","Udyr","Jungle","52.13"
"MonkeyKing","Pantheon","Jungle","54.83"
"MonkeyKing","Rammus","Jungle","46.26"
"MonkeyKing","Shaco","Jungle","47"
"MonkeyKing","Vi","Jungle","52.12"
"MonkeyKing","Shyvana","Jungle","51.36"
"MonkeyKing","Rengar","Jungle","50"
"MonkeyKing","Diana","Jungle","61.06"
"MonkeyKing","Volibear","Jungle","46.41"
"MonkeyKing","Amumu","Jungle","47.54"
"MonkeyKing","Elise","Jungle","54.34"
"MonkeyKing","Nidalee","Jungle","53.52"
"MonkeyKing","Poppy","Jungle","58.18"
"MonkeyKing","Jax","Jungle","52.33"
"MonkeyKing","Kindred","Jungle","47.38"
"MonkeyKing","Maokai","Jungle","45.09"
"MonkeyKing","MasterYi","Jungle","46.65"
"MonkeyKing","Trundle","Jungle","37.93"
"MonkeyKing","Khazix","Jungle","48.36"
"MonkeyKing","Fizz","Jungle","65.3"
"MonkeyKing","Gragas","Jungle","49.14"
"MonkeyKing","Graves","Jungle","47.5"
"MonkeyKing","Ekko","Jungle","46.35"
"MonkeyKing","LeeSin","Jungle","54.61"
"Cassiopeia","Yorick","Top","100"
"Cassiopeia","Urgot","Top","0"
"Cassiopeia","Mordekaiser","Top","100"
"Cassiopeia","Galio","Top","50"
"Cassiopeia","Nunu","Top","100"
"Cassiopeia","Singed","Top","75"
"Cassiopeia","Rumble","Top","33.33"
"Cassiopeia","Swain","Top","40"
"Cassiopeia","Heimerdinger","Top","0"
"Cassiopeia","Olaf","Top","16.66"
"Cassiopeia","Illaoi","Top","50"
"Cassiopeia","Kennen","Top","66.66"
"Cassiopeia","Jayce","Top","66.66"
"Cassiopeia","Sion","Top","37.5"
"Cassiopeia","Akali","Top","20"
"Cassiopeia","Teemo","Top","37.5"
"Cassiopeia","DrMundo","Top","46.15"
"Cassiopeia","Vladimir","Top","52.94"
"Cassiopeia","Tryndamere","Top","36.36"
"Cassiopeia","Gnar","Top","50"
"Cassiopeia","Quinn","Top","33.33"
"Cassiopeia","TahmKench","Top","50"
"Cassiopeia","Chogath","Top","60"
"Cassiopeia","Hecarim","Top","50"
"Cassiopeia","Fiora","Top","66.66"
"Cassiopeia","JarvanIV","Top","50"
"Cassiopeia","Zac","Top","25"
"Cassiopeia","Ryze","Top","56"
"Cassiopeia","MonkeyKing","Top","71.42"
"Cassiopeia","Garen","Top","46.15"
"Cassiopeia","Kayle","Top","37.5"
"Cassiopeia","Pantheon","Top","57.14"
"Cassiopeia","Renekton","Top","45"
"Cassiopeia","Shen","Top","66.66"
"Cassiopeia","Rammus","Top","42.85"
"Cassiopeia","Nasus","Top","46.42"
"Cassiopeia","Rengar","Top","54.54"
"Cassiopeia","Volibear","Top","100"
"Cassiopeia","Gangplank","Top","37.93"
"Cassiopeia","Riven","Top","45"
"Cassiopeia","Lissandra","Top","16.66"
"Cassiopeia","Poppy","Top","58.82"
"Cassiopeia","Lulu","Top","66.66"
"Cassiopeia","Darius","Top","57.14"
"Cassiopeia","Jax","Top","27.27"
"Cassiopeia","Malphite","Top","51.72"
"Cassiopeia","Maokai","Top","40.74"
"Cassiopeia","Trundle","Top","67.85"
"Cassiopeia","Irelia","Top","29.72"
"Cassiopeia","Fizz","Top","41.66"
"Cassiopeia","Nautilus","Top","29.62"
"Cassiopeia","Yasuo","Top","52.17"
"Cassiopeia","Graves","Top","36.36"
"Cassiopeia","Ekko","Top","42.37"
"Udyr","Nunu","Jungle","53.42"
"Udyr","Aatrox","Jungle","53.19"
"Udyr","Rumble","Jungle","53.33"
"Udyr","Skarner","Jungle","43.33"
"Udyr","FiddleSticks","Jungle","51.87"
"Udyr","Olaf","Jungle","61.9"
"Udyr","RekSai","Jungle","54.38"
"Udyr","Warwick","Jungle","46.51"
"Udyr","Evelynn","Jungle","53.18"
"Udyr","Sion","Jungle","43.75"
"Udyr","DrMundo","Jungle","47.61"
"Udyr","AurelionSol","Jungle","50.9"
"Udyr","Sejuani","Jungle","47.81"
"Udyr","Tryndamere","Jungle","55.76"
"Udyr","Quinn","Jungle","52.43"
"Udyr","Chogath","Jungle","52.3"
"Udyr","Hecarim","Jungle","48.92"
"Udyr","JarvanIV","Jungle","48.68"
"Udyr","Zac","Jungle","52.43"
"Udyr","Nocturne","Jungle","48.9"
"Udyr","MonkeyKing","Jungle","47.86"
"Udyr","XinZhao","Jungle","45.84"
"Udyr","Kayle","Jungle","53.33"
"Udyr","Pantheon","Jungle","57.84"
"Udyr","Rammus","Jungle","55.63"
"Udyr","Shaco","Jungle","46.45"
"Udyr","Vi","Jungle","46.23"
"Udyr","Shyvana","Jungle","46.37"
"Udyr","Rengar","Jungle","54.52"
"Udyr","Diana","Jungle","47.33"
"Udyr","Volibear","Jungle","43.2"
"Udyr","Amumu","Jungle","44.51"
"Udyr","Elise","Jungle","48.06"
"Udyr","Nidalee","Jungle","51.16"
"Udyr","Poppy","Jungle","58.4"
"Udyr","Jax","Jungle","44.63"
"Udyr","Kindred","Jungle","44.55"
"Udyr","Maokai","Jungle","52.71"
"Udyr","MasterYi","Jungle","50.86"
"Udyr","Trundle","Jungle","52.97"
"Udyr","Khazix","Jungle","48.59"
"Udyr","Fizz","Jungle","50.56"
"Udyr","Gragas","Jungle","50.47"
"Udyr","Graves","Jungle","47.86"
"Udyr","Ekko","Jungle","45.08"
"Udyr","LeeSin","Jungle","52.91"
"Mordekaiser","Yorick","Top","57.14"
"Mordekaiser","Urgot","Top","50"
"Mordekaiser","Galio","Top","33.33"
"Mordekaiser","Nunu","Top","100"
"Mordekaiser","Aatrox","Top","42.85"
"Mordekaiser","Singed","Top","50"
"Mordekaiser","Rumble","Top","66.66"
"Mordekaiser","Cassiopeia","Top","0"
"Mordekaiser","Swain","Top","55.55"
"Mordekaiser","Heimerdinger","Top","25"
"Mordekaiser","Olaf","Top","46.15"
"Mordekaiser","Illaoi","Top","37.5"
"Mordekaiser","Kennen","Top","20"
"Mordekaiser","Jayce","Top","42.85"
"Mordekaiser","Warwick","Top","100"
"Mordekaiser","Sion","Top","40"
"Mordekaiser","Akali","Top","36.84"
"Mordekaiser","Teemo","Top","56.52"
"Mordekaiser","DrMundo","Top","60"
"Mordekaiser","Vladimir","Top","39.13"
"Mordekaiser","Tryndamere","Top","53.84"
"Mordekaiser","Gnar","Top","42.85"
"Mordekaiser","Quinn","Top","39.13"
"Mordekaiser","TahmKench","Top","80"
"Mordekaiser","Chogath","Top","33.33"
"Mordekaiser","Hecarim","Top","60"
"Mordekaiser","Fiora","Top","55.26"
"Mordekaiser","JarvanIV","Top","53.33"
"Mordekaiser","Zac","Top","60"
"Mordekaiser","Ryze","Top","30"
"Mordekaiser","MonkeyKing","Top","62.5"
"Mordekaiser","Garen","Top","47.16"
"Mordekaiser","Kayle","Top","21.05"
"Mordekaiser","Pantheon","Top","52.63"
"Mordekaiser","Renekton","Top","52.08"
"Mordekaiser","Shen","Top","48.88"
"Mordekaiser","Rammus","Top","29.16"
"Mordekaiser","Nasus","Top","43.63"
"Mordekaiser","Rengar","Top","44.44"
"Mordekaiser","Volibear","Top","57.14"
"Mordekaiser","Gangplank","Top","50"
"Mordekaiser","Riven","Top","53.19"
"Mordekaiser","Lissandra","Top","33.33"
"Mordekaiser","Poppy","Top","58.92"
"Mordekaiser","Lulu","Top","33.33"
"Mordekaiser","Darius","Top","46.34"
"Mordekaiser","Jax","Top","51.42"
"Mordekaiser","Malphite","Top","45.45"
"Mordekaiser","Maokai","Top","44.44"
"Mordekaiser","Trundle","Top","50"
"Mordekaiser","Irelia","Top","47.22"
"Mordekaiser","Fizz","Top","40.9"
"Mordekaiser","Nautilus","Top","51.72"
"Mordekaiser","Yasuo","Top","68.25"
"Mordekaiser","Graves","Top","32.83"
"Mordekaiser","Ekko","Top","32.77"
"Leona","Galio","Support","59.45"
"Leona","Nunu","Support","75.75"
"Leona","FiddleSticks","Support","62.5"
"Leona","Kennen","Support","48.78"
"Leona","Taric","Support","46.27"
"Leona","Zyra","Support","51.13"
"Leona","TahmKench","Support","53.89"
"Leona","Zilean","Support","50.11"
"Leona","Brand","Support","47.85"
"Leona","Sona","Support","50.81"
"Leona","Velkoz","Support","49.85"
"Leona","Shen","Support","41.66"
"Leona","Nami","Support","47.58"
"Leona","Annie","Support","52.31"
"Leona","Poppy","Support","55.77"
"Leona","Lulu","Support","51.5"
"Leona","Karma","Support","51.3"
"Leona","Bard","Support","53.4"
"Leona","Trundle","Support","46.86"
"Leona","Soraka","Support","46.49"
"Leona","Lux","Support","54.88"
"Leona","Nautilus","Support","51.14"
"Leona","Janna","Support","47.61"
"Leona","Blitzcrank","Support","50.99"
"Leona","Morgana","Support","49.18"
"Leona","Braum","Support","49.7"
"Leona","Alistar","Support","51.85"
"Leona","Thresh","Support","52.19"
"Shen","Yorick","Top","62.85"
"Shen","Urgot","Top","70"
"Shen","Mordekaiser","Top","51.11"
"Shen","Galio","Top","66.66"
"Shen","Nunu","Top","76.92"
"Shen","Aatrox","Top","56.92"
"Shen","Singed","Top","54.12"
"Shen","Rumble","Top","60.6"
"Shen","Cassiopeia","Top","33.33"
"Shen","Swain","Top","56.09"
"Shen","Heimerdinger","Top","53.33"
"Shen","Olaf","Top","49.34"
"Shen","Illaoi","Top","56.66"
"Shen","Kennen","Top","50.87"
"Shen","Jayce","Top","60"
"Shen","Warwick","Top","50"
"Shen","Sion","Top","47.38"
"Shen","Akali","Top","52.85"
"Shen","Teemo","Top","48.2"
"Shen","DrMundo","Top","55.81"
"Shen","Vladimir","Top","53.4"
"Shen","Tryndamere","Top","44.25"
"Shen","Gnar","Top","53.39"
"Shen","Quinn","Top","50.63"
"Shen","TahmKench","Top","59.02"
"Shen","Chogath","Top","55.72"
"Shen","Hecarim","Top","50.94"
"Shen","Fiora","Top","57.77"
"Shen","JarvanIV","Top","54.62"
"Shen","Zac","Top","37.5"
"Shen","Ryze","Top","57.25"
"Shen","MonkeyKing","Top","58.6"
"Shen","Garen","Top","47.96"
"Shen","Kayle","Top","41.56"
"Shen","Pantheon","Top","51.91"
"Shen","Renekton","Top","51.97"
"Shen","Rammus","Top","48.34"
"Shen","Nasus","Top","49.57"
"Shen","Rengar","Top","46.32"
"Shen","Volibear","Top","52.15"
"Shen","Gangplank","Top","58.33"
"Shen","Riven","Top","50.28"
"Shen","Lissandra","Top","55.49"
"Shen","Poppy","Top","48.96"
"Shen","Lulu","Top","55.88"
"Shen","Darius","Top","47.76"
"Shen","Jax","Top","51.9"
"Shen","Malphite","Top","50.55"
"Shen","Maokai","Top","50.5"
"Shen","Trundle","Top","48.08"
"Shen","Irelia","Top","54.51"
"Shen","Fizz","Top","53.19"
"Shen","Nautilus","Top","49.53"
"Shen","Yasuo","Top","52.59"
"Shen","Graves","Top","50.53"
"Shen","Ekko","Top","45.55"
"Graves","Yorick","Top","63.49"
"Graves","Urgot","Top","33.92"
"Graves","Mordekaiser","Top","67.16"
"Graves","Galio","Top","60"
"Graves","Nunu","Top","56.25"
"Graves","Aatrox","Top","53.5"
"Graves","Singed","Top","51.19"
"Graves","Rumble","Top","64.54"
"Graves","Cassiopeia","Top","63.63"
"Graves","Swain","Top","61.33"
"Graves","Heimerdinger","Top","55"
"Graves","Olaf","Top","50.77"
"Graves","Illaoi","Top","57.89"
"Graves","Kennen","Top","52.65"
"Graves","Jayce","Top","48.93"
"Graves","Warwick","Top","40"
"Graves","Sion","Top","47.1"
"Graves","Akali","Top","51.17"
"Graves","Teemo","Top","46.93"
"Graves","DrMundo","Top","53.43"
"Graves","Vladimir","Top","55.71"
"Graves","Tryndamere","Top","44.88"
"Graves","Gnar","Top","56.26"
"Graves","Quinn","Top","53.61"
"Graves","TahmKench","Top","50"
"Graves","Chogath","Top","57.55"
"Graves","Hecarim","Top","58.45"
"Graves","Fiora","Top","59.44"
"Graves","JarvanIV","Top","52.63"
"Graves","Zac","Top","50"
"Graves","Ryze","Top","51.11"
"Graves","MonkeyKing","Top","50"
"Graves","Garen","Top","54.53"
"Graves","Kayle","Top","45.51"
"Graves","Pantheon","Top","43.88"
"Graves","Renekton","Top","52.61"
"Graves","Shen","Top","49.46"
"Graves","Rammus","Top","49.19"
"Graves","Nasus","Top","52.79"
"Graves","Rengar","Top","51.42"
"Graves","Volibear","Top","50"
"Graves","Gangplank","Top","53.45"
"Graves","Riven","Top","52.06"
"Graves","Lissandra","Top","57.65"
"Graves","Poppy","Top","52"
"Graves","Lulu","Top","56.84"
"Graves","Darius","Top","51.52"
"Graves","Jax","Top","48.99"
"Graves","Malphite","Top","46.75"
"Graves","Maokai","Top","50.44"
"Graves","Trundle","Top","49.48"
"Graves","Irelia","Top","47.48"
"Graves","Fizz","Top","47.38"
"Graves","Nautilus","Top","48.75"
"Graves","Yasuo","Top","45.33"
"Graves","Ekko","Top","45.57"
"Nautilus","Yorick","Top","59.57"
"Nautilus","Urgot","Top","66.66"
"Nautilus","Mordekaiser","Top","48.27"
"Nautilus","Galio","Top","56.75"
"Nautilus","Nunu","Top","65"
"Nautilus","Aatrox","Top","47.95"
"Nautilus","Singed","Top","53.65"
"Nautilus","Rumble","Top","61.64"
"Nautilus","Cassiopeia","Top","70.37"
"Nautilus","Swain","Top","56.36"
"Nautilus","Heimerdinger","Top","52.13"
"Nautilus","Olaf","Top","57.3"
"Nautilus","Illaoi","Top","52.15"
"Nautilus","Kennen","Top","53.74"
"Nautilus","Jayce","Top","61.84"
"Nautilus","Warwick","Top","48.07"
"Nautilus","Sion","Top","45.45"
"Nautilus","Akali","Top","49.13"
"Nautilus","Teemo","Top","57.24"
"Nautilus","DrMundo","Top","49.87"
"Nautilus","Vladimir","Top","53.57"
"Nautilus","Tryndamere","Top","52.06"
"Nautilus","Gnar","Top","55.13"
"Nautilus","Quinn","Top","51.63"
"Nautilus","TahmKench","Top","52.51"
"Nautilus","Chogath","Top","50.51"
"Nautilus","Hecarim","Top","53.61"
"Nautilus","Fiora","Top","54.93"
"Nautilus","JarvanIV","Top","54.67"
"Nautilus","Zac","Top","53.28"
"Nautilus","Ryze","Top","51.95"
"Nautilus","MonkeyKing","Top","54.73"
"Nautilus","Garen","Top","49.28"
"Nautilus","Kayle","Top","47.42"
"Nautilus","Pantheon","Top","49.31"
"Nautilus","Renekton","Top","52.65"
"Nautilus","Shen","Top","50.46"
"Nautilus","Rammus","Top","59.19"
"Nautilus","Nasus","Top","52.64"
"Nautilus","Rengar","Top","53.42"
"Nautilus","Volibear","Top","48.59"
"Nautilus","Gangplank","Top","51.44"
"Nautilus","Riven","Top","52.75"
"Nautilus","Lissandra","Top","51.32"
"Nautilus","Poppy","Top","56.96"
"Nautilus","Lulu","Top","53.09"
"Nautilus","Darius","Top","48.73"
"Nautilus","Jax","Top","50.08"
"Nautilus","Malphite","Top","50.44"
"Nautilus","Maokai","Top","49.22"
"Nautilus","Trundle","Top","49.06"
"Nautilus","Irelia","Top","53.91"
"Nautilus","Fizz","Top","48.22"
"Nautilus","Yasuo","Top","53.73"
"Nautilus","Graves","Top","51.24"
"Nautilus","Ekko","Top","41.93"
"Lulu","Yorick","Top","71.42"
"Lulu","Urgot","Top","66.66"
"Lulu","Mordekaiser","Top","66.66"
"Lulu","Galio","Top","57.14"
"Lulu","Nunu","Top","100"
"Lulu","Aatrox","Top","47.61"
"Lulu","Singed","Top","65.21"
"Lulu","Rumble","Top","38.46"
"Lulu","Cassiopeia","Top","33.33"
"Lulu","Swain","Top","57.14"
"Lulu","Heimerdinger","Top","42.3"
"Lulu","Olaf","Top","45.16"
"Lulu","Illaoi","Top","41.66"
"Lulu","Kennen","Top","50"
"Lulu","Jayce","Top","32.55"
"Lulu","Warwick","Top","71.42"
"Lulu","Sion","Top","41.26"
"Lulu","Akali","Top","64.7"
"Lulu","Teemo","Top","48.61"
"Lulu","DrMundo","Top","51.72"
"Lulu","Vladimir","Top","52.77"
"Lulu","Tryndamere","Top","40.47"
"Lulu","Gnar","Top","47.36"
"Lulu","Quinn","Top","42.46"
"Lulu","TahmKench","Top","41.46"
"Lulu","Chogath","Top","51.16"
"Lulu","Hecarim","Top","39.28"
"Lulu","Fiora","Top","53.92"
"Lulu","JarvanIV","Top","50"
"Lulu","Zac","Top","55.55"
"Lulu","Ryze","Top","37.7"
"Lulu","MonkeyKing","Top","46.77"
"Lulu","Garen","Top","56.41"
"Lulu","Kayle","Top","42.1"
"Lulu","Pantheon","Top","44.61"
"Lulu","Renekton","Top","49.54"
"Lulu","Shen","Top","44.11"
"Lulu","Rammus","Top","48.43"
"Lulu","Nasus","Top","51.48"
"Lulu","Rengar","Top","43.9"
"Lulu","Volibear","Top","39.28"
"Lulu","Gangplank","Top","47.33"
"Lulu","Riven","Top","49.26"
"Lulu","Lissandra","Top","51.94"
"Lulu","Poppy","Top","56.09"
"Lulu","Darius","Top","48.47"
"Lulu","Jax","Top","38.94"
"Lulu","Malphite","Top","43.93"
"Lulu","Maokai","Top","49.76"
"Lulu","Trundle","Top","49.74"
"Lulu","Irelia","Top","48.37"
"Lulu","Fizz","Top","51.66"
"Lulu","Nautilus","Top","46.9"
"Lulu","Yasuo","Top","37.43"
"Lulu","Graves","Top","43.15"
"Lulu","Ekko","Top","38.44"
"Jayce","Yorick","Top","40"
"Jayce","Urgot","Top","60"
"Jayce","Mordekaiser","Top","57.14"
"Jayce","Galio","Top","25"
"Jayce","Nunu","Top","66.66"
"Jayce","Aatrox","Top","52.17"
"Jayce","Singed","Top","41.93"
"Jayce","Rumble","Top","66.66"
"Jayce","Cassiopeia","Top","33.33"
"Jayce","Swain","Top","62.5"
"Jayce","Heimerdinger","Top","34.48"
"Jayce","Olaf","Top","25"
"Jayce","Illaoi","Top","41.5"
"Jayce","Kennen","Top","44.44"
"Jayce","Warwick","Top","83.33"
"Jayce","Sion","Top","31.08"
"Jayce","Akali","Top","41.93"
"Jayce","Teemo","Top","50.96"
"Jayce","DrMundo","Top","59.15"
"Jayce","Vladimir","Top","46.05"
"Jayce","Tryndamere","Top","49.43"
"Jayce","Gnar","Top","44.69"
"Jayce","Quinn","Top","47.56"
"Jayce","TahmKench","Top","47.72"
"Jayce","Chogath","Top","47.14"
"Jayce","Hecarim","Top","42.85"
"Jayce","Fiora","Top","56.3"
"Jayce","JarvanIV","Top","36.95"
"Jayce","Zac","Top","50"
"Jayce","Ryze","Top","46.07"
"Jayce","MonkeyKing","Top","45.83"
"Jayce","Garen","Top","46.09"
"Jayce","Kayle","Top","30.33"
"Jayce","Pantheon","Top","48.45"
"Jayce","Renekton","Top","51.82"
"Jayce","Shen","Top","40"
"Jayce","Rammus","Top","45.61"
"Jayce","Nasus","Top","46.71"
"Jayce","Rengar","Top","48.88"
"Jayce","Volibear","Top","62.5"
"Jayce","Gangplank","Top","59.49"
"Jayce","Riven","Top","51.03"
"Jayce","Lissandra","Top","59.01"
"Jayce","Poppy","Top","54.24"
"Jayce","Lulu","Top","67.44"
"Jayce","Darius","Top","54.61"
"Jayce","Jax","Top","49.2"
"Jayce","Malphite","Top","29.88"
"Jayce","Maokai","Top","45.41"
"Jayce","Trundle","Top","38.81"
"Jayce","Irelia","Top","46.52"
"Jayce","Fizz","Top","43.54"
"Jayce","Nautilus","Top","38.15"
"Jayce","Yasuo","Top","40.68"
"Jayce","Graves","Top","51.06"
"Jayce","Ekko","Top","40.24"
"AurelionSol","Nunu","Jungle","71.42"
"AurelionSol","Aatrox","Jungle","62.5"
"AurelionSol","Rumble","Jungle","54.54"
"AurelionSol","Skarner","Jungle","46.42"
"AurelionSol","FiddleSticks","Jungle","46.15"
"AurelionSol","Olaf","Jungle","33.33"
"AurelionSol","RekSai","Jungle","30"
"AurelionSol","Warwick","Jungle","54.9"
"AurelionSol","Evelynn","Jungle","45.09"
"AurelionSol","Sion","Jungle","60"
"AurelionSol","DrMundo","Jungle","50"
"AurelionSol","Sejuani","Jungle","58.92"
"AurelionSol","Tryndamere","Jungle","44.44"
"AurelionSol","Quinn","Jungle","50"
"AurelionSol","Chogath","Jungle","40"
"AurelionSol","Hecarim","Jungle","44.44"
"AurelionSol","JarvanIV","Jungle","49.09"
"AurelionSol","Zac","Jungle","50.79"
"AurelionSol","Nocturne","Jungle","40.29"
"AurelionSol","MonkeyKing","Jungle","50"
"AurelionSol","XinZhao","Jungle","42.37"
"AurelionSol","Kayle","Jungle","41.66"
"AurelionSol","Udyr","Jungle","49.09"
"AurelionSol","Pantheon","Jungle","51.85"
"AurelionSol","Rammus","Jungle","45.09"
"AurelionSol","Shaco","Jungle","46.77"
"AurelionSol","Vi","Jungle","46.59"
"AurelionSol","Shyvana","Jungle","38.88"
"AurelionSol","Rengar","Jungle","49.23"
"AurelionSol","Diana","Jungle","37.5"
"AurelionSol","Volibear","Jungle","50"
"AurelionSol","Amumu","Jungle","38.46"
"AurelionSol","Elise","Jungle","43.44"
"AurelionSol","Nidalee","Jungle","33.65"
"AurelionSol","Poppy","Jungle","61.9"
"AurelionSol","Jax","Jungle","36.98"
"AurelionSol","Kindred","Jungle","44.96"
"AurelionSol","Maokai","Jungle","68.75"
"AurelionSol","MasterYi","Jungle","43.33"
"AurelionSol","Trundle","Jungle","59.09"
"AurelionSol","Khazix","Jungle","39.32"
"AurelionSol","Fizz","Jungle","37.03"
"AurelionSol","Gragas","Jungle","42.57"
"AurelionSol","Graves","Jungle","49.07"
"AurelionSol","Ekko","Jungle","36.78"
"AurelionSol","LeeSin","Jungle","47.15"
